"metacell","cell_type","age"
761,"ESC",0
762,"ESC",0
763,"ESC",0
764,"ESC",0.222222222222222
765,"ESC",0
766,"ESC",0
767,"ESC",0
768,"ESC",0
769,"ESC",0
770,"ESC",0.04
771,"ESC",0.117647058823529
772,"ESC",0.137931034482759
773,"ESC",0
774,"ESC",0
775,"ESC",0
776,"ESC",0
777,"ESC",0
778,"ESC",0
779,"ESC",0
780,"ESC",0
781,"ESC",0.0666666666666667
782,"ESC",0.121212121212121
783,"ESC",0.142857142857143
784,"ESC",0
785,"ESC",0
786,"ESC",0
787,"ESC",0
788,"ESC",0
789,"ESC",0.0416666666666667
790,"ESC",0
791,"ESC",0.114285714285714
792,"ESC",0
793,"ESC",0
794,"ESC",0
795,"ESC",0
796,"ESC",0.0333333333333333
797,"ESC",0
798,"ESC",0
799,"Zscan4d+ESC",1.1358024691358
800,"ESC",0.357142857142857
801,"ESC",0.105263157894737
802,"ESC",0
803,"ESC",0.0689655172413793
804,"ESC",0
805,"ESC",0.111111111111111
806,"ESC",0
807,"ESC",0.0333333333333333
808,"ESC",0
809,"ESC",0
810,"Epiblast",0.259259259259259
811,"ESC",0
812,"ESC",0.0434782608695652
813,"ESC",0
814,"ESC",0
815,"ESC",0
816,"Dppa3+",4.29885057471264
817,"Dppa3+",4.85483870967742
818,"Dppa3+",4.17073170731707
819,"Dppa3+",4.36507936507936
820,"Epiblast",4.42857142857143
821,"Zscan4d+ESC",1.49295774647887
822,"Dppa3+",5.35294117647059
823,"Dppa3+",6.25531914893617
824,"Dppa3+",4.70796460176991
825,"Dppa3+",4.9
826,"Dppa3+",5.35
827,"Epiblast",4.20289855072464
828,"Epiblast",4.36363636363636
829,"Epiblast",4.59090909090909
830,"Epiblast",4.87096774193548
831,"Epiblast",5.43478260869565
832,"Epiblast",5.48148148148148
833,"Epiblast",5.42424242424242
834,"Epiblast",4.40625
835,"Epiblast",1.12121212121212
836,"Epiblast",1.05882352941176
837,"Epiblast",1.82142857142857
838,"Epiblast",1.02380952380952
839,"Epiblast",1.05405405405405
840,"Epiblast",1.11428571428571
841,"Epiblast",1.48387096774194
842,"Epiblast",1.80645161290323
843,"Epiblast",1
844,"Epiblast",1.03448275862069
845,"Epiblast",1.02631578947368
846,"Epiblast",1.04651162790698
847,"Epiblast",1.04255319148936
848,"Epiblast",1.02564102564103
849,"Epiblast",1
850,"Epiblast",1
851,"Epiblast",1.03921568627451
852,"Epiblast",1.05405405405405
853,"Epiblast",1.06818181818182
854,"Epiblast",1.05263157894737
855,"Epiblast",1.025
856,"Epiblast",1.12765957446809
857,"Epiblast",1.28205128205128
858,"Epiblast",1.20512820512821
859,"Epiblast",1.28571428571429
860,"Epiblast",1.55555555555556
861,"Epiblast",1.39393939393939
862,"Epiblast",1.32258064516129
863,"Epiblast",1.19444444444444
864,"Epiblast",1.62857142857143
865,"Epiblast",1.3448275862069
866,"Epiblast",1.46153846153846
867,"Epiblast",2.30769230769231
868,"Epiblast",1.9
869,"Epiblast",1.93103448275862
870,"Epiblast",1.84
871,"Epiblast",1.94594594594595
872,"Epiblast",1.64
873,"Epiblast",1.48275862068966
874,"Epiblast",1.73684210526316
875,"Epiblast",1.72222222222222
876,"Epiblast",2.15625
877,"Epiblast",2.43243243243243
878,"Epiblast",2.42857142857143
879,"Epiblast",1.64864864864865
880,"Epiblast",2.31034482758621
881,"Epiblast",2.125
882,"Epiblast",2.1875
883,"Epiblast",1.72972972972973
884,"Epiblast",1.39285714285714
885,"Epiblast",2.3125
886,"Epiblast",3.28571428571429
887,"Epiblast",1.03225806451613
888,"Epiblast",1.13888888888889
889,"Epiblast",1
890,"Epiblast",1.1063829787234
891,"Epiblast",1.35294117647059
892,"Epiblast",1.2258064516129
893,"Epiblast",1.28301886792453
894,"Epiblast",1.0952380952381
895,"Epiblast",1.56756756756757
896,"Epiblast",1.35483870967742
897,"Epiblast",1.13513513513514
898,"Epiblast",1.23684210526316
899,"Epiblast",1.17857142857143
900,"Epiblast",1.12
901,"Epiblast",1.07894736842105
902,"Epiblast",1.02777777777778
903,"Epiblast",1.04545454545455
904,"Epiblast",1.14814814814815
905,"Epiblast",1.64705882352941
906,"Epiblast",1.22222222222222
907,"Epiblast",1.04255319148936
908,"Epiblast",1.14285714285714
909,"Epiblast",1
910,"Epiblast",1.03333333333333
911,"Epiblast",1.08333333333333
912,"Epiblast",1.19230769230769
913,"Epiblast",1.17142857142857
914,"Epiblast",1.53846153846154
915,"Epiblast",1.2
916,"Epiblast",1.1
917,"Epiblast",1.525
918,"Epiblast",1.66666666666667
919,"Epiblast",1.44117647058824
920,"Epiblast",3.84375
921,"Epiblast",3.15625
922,"Epiblast",3.92105263157895
923,"Epiblast",4.22222222222222
924,"Epiblast",4.27777777777778
925,"Epiblast",3.42857142857143
926,"Epiblast",3.28125
927,"Epiblast",3.48484848484849
928,"Epiblast",2.24137931034483
929,"Epiblast",1.95833333333333
930,"Epiblast",2.17241379310345
931,"Epiblast",2.10416666666667
932,"Epiblast",2.58064516129032
933,"Epiblast",2.46511627906977
934,"Epiblast",2.45238095238095
935,"Epiblast",2.69565217391304
936,"Epiblast",2.09375
937,"Epiblast",1.96428571428571
938,"Epiblast",2.53571428571429
939,"Epiblast",2.81818181818182
940,"Epiblast",2.70967741935484
941,"Epiblast",3.83333333333333
942,"Epiblast",3.41935483870968
943,"Epiblast",3.75
944,"Epiblast",1.14583333333333
945,"Epiblast",1.28125
946,"Epiblast",1.125
947,"Epiblast",1.39473684210526
948,"Epiblast",1.21739130434783
949,"Epiblast",1.15555555555556
950,"Epiblast",1.21951219512195
951,"Epiblast",1.22
952,"Epiblast",1.875
953,"Epiblast",2.14285714285714
954,"Epiblast",2.25
955,"Epiblast",2.93939393939394
956,"Epiblast",2.52
957,"Epiblast",2.13888888888889
958,"Epiblast",2.32142857142857
959,"Epiblast",2.3
960,"Epiblast",2.42307692307692
961,"Epiblast",1.55555555555556
962,"Epiblast",1.57142857142857
963,"Epiblast",2
964,"Epiblast",2.41666666666667
965,"Epiblast",2.53571428571429
966,"Epiblast",2.31111111111111
967,"Epiblast",2.74193548387097
968,"Epiblast",2.94117647058824
969,"Epiblast",2.41176470588235
970,"Epiblast",2.54545454545455
971,"Epiblast",2.4375
972,"Epiblast",2.37931034482759
973,"Epiblast",2.34615384615385
974,"Epiblast",2.86363636363636
975,"Epiblast",2.8695652173913
976,"Epiblast",3.47826086956522
977,"Epiblast",2.76666666666667
978,"Epiblast",3.37037037037037
979,"Epiblast",2.57692307692308
980,"Epiblast",4.97297297297297
981,"Epiblast",4.59375
982,"Epiblast",4.3448275862069
983,"Epiblast",4.63636363636364
984,"Epiblast",4.1875
985,"Dppa3+",4.66666666666667
986,"Epiblast",4.31034482758621
987,"Epiblast",4.66666666666667
988,"Epiblast",4.46808510638298
989,"Epiblast",4.71428571428571
990,"Epiblast",4.06666666666667
991,"Epiblast",3.96969696969697
992,"Epiblast",4.27906976744186
993,"Epiblast",3.73170731707317
994,"Epiblast",3.96
995,"Epiblast",3.8125
996,"Epiblast",3.9
997,"Epiblast",4.64
998,"Epiblast",3.8974358974359
999,"Epiblast",3.11764705882353
1000,"Epiblast",4.60526315789474
1001,"Epiblast",4.175
1002,"Epiblast",5.23622047244094
1003,"Dppa3+",5.89393939393939
1004,"Dppa3+",5.28571428571429
1005,"Epiblast",4.26315789473684
1006,"Dppa3+",5.43589743589744
1007,"Epiblast",5.25806451612903
1008,"Dppa3+",5.0625
1009,"Epiblast",5.16326530612245
1010,"Epiblast",4.88
1011,"Dppa3+",5.69230769230769
1012,"Epiblast",4.97222222222222
1013,"Epiblast",4.2
1014,"Epiblast",4.69444444444445
1015,"Epiblast",4.76
1016,"Epiblast",4.22222222222222
1017,"Dppa3+",4.57894736842105
1018,"Dppa3+",4.84615384615385
1019,"Dppa3+",4.32
1020,"Epiblast",4.7037037037037
1021,"Epiblast",4.3
1022,"Epiblast",2.17073170731707
1023,"Epiblast",2.59459459459459
1024,"Epiblast",2.84
1025,"Epiblast",2.82758620689655
1026,"Epiblast",2.21875
1027,"Epiblast",2.71428571428571
1028,"Epiblast",2.26086956521739
1029,"Epiblast",2.72972972972973
1030,"Epiblast",2.61764705882353
1031,"Epiblast",2.54
1032,"Epiblast",2.55555555555556
1033,"Epiblast",3
1034,"Epiblast",3.97222222222222
1035,"Epiblast",3.62857142857143
1036,"Epiblast",4
1037,"Epiblast",2.97435897435897
1038,"Epiblast",3
1039,"Epiblast",3.17647058823529
1040,"Epiblast",3.46428571428571
1041,"Epiblast",3
1042,"Epiblast",1.86666666666667
1043,"Epiblast",2.33333333333333
1044,"Epiblast",2.58823529411765
1045,"Epiblast",2.67441860465116
1046,"Epiblast",2.53333333333333
1047,"Epiblast",3
1048,"Epiblast",2.6
1049,"Epiblast",3.05
1050,"Epiblast",2.91891891891892
1051,"Epiblast",2.42857142857143
1052,"Epiblast",3.44
1053,"Epiblast",3
1054,"Epiblast",3.12
1055,"Epiblast",2.77777777777778
1056,"Epiblast",2.52777777777778
1057,"Epiblast",3.51851851851852
1058,"Epiblast",2.23376623376623
1059,"Epiblast",2.375
1060,"Epiblast",2.70588235294118
1061,"Epiblast",2.36065573770492
1062,"Epiblast",2.54901960784314
1063,"Epiblast",3.42857142857143
1064,"Epiblast",3.82352941176471
1065,"Epiblast",2.83333333333333
1066,"Epiblast",3.51515151515152
1067,"Epiblast",3.125
1068,"Epiblast",2.93023255813954
1069,"Epiblast",3.10714285714286
1070,"Epiblast",3
1071,"Epiblast",3.02777777777778
1072,"Epiblast",2.77142857142857
1073,"Epiblast",2.96666666666667
1074,"Epiblast",3.51724137931035
1075,"Epiblast",2.82352941176471
1076,"Epiblast",3.42857142857143
1077,"Epiblast",3
1078,"Epiblast",3.125
1079,"Epiblast",3.08108108108108
1080,"Epiblast",4.375
1081,"Epiblast",4.61290322580645
1082,"Epiblast",4.63888888888889
1083,"Epiblast",4.51428571428571
1084,"Epiblast",4.69444444444445
1085,"Epiblast",4.5
1086,"Epiblast",3.85714285714286
1087,"Epiblast",4.25
1088,"Epiblast",3.8
1089,"Epiblast",3.85185185185185
1090,"Epiblast",4.41935483870968
1091,"Epiblast",4.2
1092,"Epiblast",3.7741935483871
1093,"Epiblast",3.48
1094,"Epiblast",3.92857142857143
1095,"Epiblast",2.32352941176471
1096,"Epiblast",2.16666666666667
1097,"Epiblast",2.23076923076923
1098,"Epiblast",2.97058823529412
1099,"Epiblast",3.13513513513514
1100,"Epiblast",2.48780487804878
1101,"Epiblast",2.69444444444444
1102,"Epiblast",2.625
1103,"Epiblast",4
1104,"Epiblast",2.94871794871795
1105,"Epiblast",3.35294117647059
1106,"Epiblast",3.43333333333333
1107,"Epiblast",3.39285714285714
1108,"Epiblast",3.28125
1109,"Epiblast",3.21428571428571
1110,"Epiblast",3
1111,"Epiblast",2.625
1112,"Epiblast",3.21428571428571
1113,"Epiblast",3.96
1114,"Epiblast",3.88
1115,"Epiblast",3.68965517241379
1116,"Epiblast",3.78947368421053
1117,"Epiblast",3.84615384615385
1118,"Epiblast",4.03846153846154
1119,"Epiblast",4.08333333333333
1120,"Epiblast",4.03333333333333
1121,"Epiblast",3.86206896551724
1122,"Epiblast",4.53846153846154
1123,"Epiblast",3.93939393939394
1124,"Epiblast",4.11538461538462
1125,"Epiblast",4.29411764705882
1126,"Epiblast",4.03333333333333
1127,"Epiblast",4.11111111111111
1128,"Epiblast",4.31034482758621
1129,"Epiblast",4.24
1130,"Epiblast",4.78125
1131,"Epiblast",4.18518518518519
1132,"Epiblast",3.68571428571429
1133,"Epiblast",4.40625
1134,"Epiblast",4.04
1135,"Epiblast",4.06451612903226
1136,"Epiblast",4.13333333333333
1137,"Epiblast",4.875
1138,"Epiblast",4.375
1139,"Epiblast",4.13793103448276
1140,"Epiblast",4
1141,"Epiblast",3.75757575757576
1142,"Epiblast",3.84615384615385
1143,"Epiblast",3.88888888888889
1144,"Epiblast",3.45833333333333
1145,"Epiblast",3.56
1146,"Epiblast",3.61538461538462
1147,"Epiblast",3.79310344827586
1148,"Epiblast",3.64864864864865
1149,"Epiblast",3.85714285714286
1150,"Epiblast",3.38235294117647
1151,"Epiblast",3.34375
1152,"Epiblast",3.46666666666667
1153,"Epiblast",3.43243243243243
1154,"Epiblast",3.56666666666667
1155,"Epiblast",3.32142857142857
1156,"Epiblast",3.48148148148148
1157,"Epiblast",3.90625
1158,"Epiblast",3.375
1159,"Epiblast",3.58823529411765
1160,"Epiblast",3.48
1161,"Epiblast",3.88888888888889
1162,"Epiblast",3.75
1163,"Epiblast",4
1164,"Epiblast",4.08
1165,"Epiblast",4.08571428571429
1166,"Epiblast",4.06060606060606
1167,"Epiblast",3.78571428571429
1168,"Epiblast",4.08
1169,"Epiblast",3.72727272727273
1170,"Epiblast",3.90625
1171,"Epiblast",4
1172,"Epiblast",4.45454545454545
1173,"Epiblast",5.09375
1174,"Epiblast",4.61290322580645
1175,"Epiblast",4.46428571428571
1176,"Epiblast",4.2
1177,"Epiblast",4.7037037037037
1178,"Epiblast",4.59375
1179,"Epiblast",4.2962962962963
1180,"Epiblast",3.92592592592593
1181,"Epiblast",4.7
1182,"Epiblast",4.64444444444445
1183,"Epiblast",4.22222222222222
1184,"Epiblast",3.91304347826087
1185,"Epiblast",4.59259259259259
1186,"Epiblast",4.75510204081633
1187,"Epiblast",4.16666666666667
1188,"Epiblast",3.33333333333333
1189,"Epiblast",3.31034482758621
1190,"Epiblast",3.51851851851852
1191,"Epiblast",3.36585365853659
1192,"Epiblast",2.83870967741936
1193,"Epiblast",3.35483870967742
1194,"Epiblast",2.76190476190476
1195,"Epiblast",3.275
1196,"Epiblast",3.18181818181818
1197,"Epiblast",3.26315789473684
1198,"Epiblast",2.6
1199,"Epiblast",4.0952380952381
1200,"Epiblast",3.52173913043478
1201,"Epiblast",3.08333333333333
1202,"Epiblast",3.48484848484849
1203,"Epiblast",3.34615384615385
1204,"Epiblast",3.63888888888889
1205,"Epiblast",2.62222222222222
1206,"Epiblast",3.03846153846154
1207,"Epiblast",3.10714285714286
1208,"Epiblast",3.14705882352941
1209,"Epiblast",2.84375
1210,"Epiblast",3.5
1211,"Epiblast",3.62068965517241
1212,"Epiblast",3.81481481481482
1213,"Epiblast",3.4
1214,"Epiblast",3.33333333333333
1215,"Epiblast",3.64705882352941
1216,"Epiblast",3.90625
1217,"Epiblast",3.54761904761905
1218,"Epiblast",3.61290322580645
1219,"Epiblast",3.24137931034483
1220,"Epiblast",4
1221,"Epiblast",3.4
1222,"Epiblast",3.67857142857143
1223,"Epiblast",3.93939393939394
1224,"Epiblast",4.21212121212121
1225,"Epiblast",4.07407407407407
1226,"Epiblast",3.92857142857143
1227,"Epiblast",3.875
1228,"Epiblast",3.6875
1229,"Epiblast",3.22222222222222
1230,"Epiblast",3.42424242424242
1231,"Epiblast",3.58064516129032
1232,"Epiblast",3.25
1233,"Epiblast",3.53571428571429
1234,"Epiblast",3.32352941176471
1235,"Epiblast",3.35294117647059
1236,"Epiblast",3.67567567567568
1237,"Epiblast",3.48387096774194
